Report Date,Serial No.,ISO Tk No.,Shipment,Level (%),Level (m©ø),Level (mmH2O),Battery (%),Pressure (MPa),Temp (¡ÆC),Depress,Press_Before (MPa),Press_After (MPa),Remarks
2026-03-01,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.69,-132,Depressurized,0.79,0.43,-
2026-03-01,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.56,-133,,-,-,-
2026-03-01,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.59,-140,,-,-,-
2026-02-28,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.61,-132,,-,-,-
2026-02-28,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.69,-133,,-,-,-
2026-02-28,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.69,-136,,-,-,-
2026-02-28,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.7,-137,,-,-,-
2026-02-28,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.69,-131,,-,-,-
2026-02-28,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.7,-133,,-,-,-
2026-02-28,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-28,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.52,-133,,-,-,-
2026-02-28,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.67,-132,,-,-,-
2026-02-28,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.55,-133,,-,-,-
2026-02-28,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.58,-140,,-,-,-
2026-02-27,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.6,-132,,-,-,-
2026-02-27,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.68,-133,,-,-,-
2026-02-27,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.68,-136,,-,-,-
2026-02-27,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.69,-137,,-,-,-
2026-02-27,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.68,-131,,-,-,-
2026-02-27,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.69,-133,,-,-,-
2026-02-27,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-27,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.51,-133,,-,-,-
2026-02-27,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.66,-132,,-,-,-
2026-02-27,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.55,-133,,-,-,-
2026-02-27,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.57,-140,,-,-,-
2026-02-26,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.6,-132,,-,-,-
2026-02-26,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.67,-133,,-,-,-
2026-02-26,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.67,-136,,-,-,-
2026-02-26,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.68,-137,,-,-,-
2026-02-26,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.66,-131,,-,-,-
2026-02-26,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.68,-133,,-,-,-
2026-02-26,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-26,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.51,-133,,-,-,-
2026-02-26,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.64,-132,,-,-,-
2026-02-26,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.54,-133,,-,-,-
2026-02-26,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.56,-140,,-,-,-
2026-02-25,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.59,-132,,-,-,-
2026-02-25,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.66,-133,,-,-,-
2026-02-25,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.66,-136,,-,-,-
2026-02-25,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.68,-137,,-,-,-
2026-02-25,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.65,-131,,-,-,-
2026-02-25,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.67,-133,,-,-,-
2026-02-25,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-25,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.5,-133,,-,-,-
2026-02-25,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.63,-132,,-,-,-
2026-02-25,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.53,-133,,-,-,-
2026-02-25,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.56,-140,,-,-,-
2026-02-24,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.57,-132,,-,-,-
2026-02-24,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.64,-133,,-,-,-
2026-02-24,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.64,-136,,-,-,-
2026-02-24,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.66,-137,,-,-,-
2026-02-24,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.61,-131,,-,-,-
2026-02-24,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.65,-133,,-,-,-
2026-02-24,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-24,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.49,-133,,-,-,-
2026-02-24,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.6,-132,,-,-,-
2026-02-24,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.52,-133,,-,-,-
2026-02-24,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.54,-140,,-,-,-
2026-02-23,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.56,-133,,-,-,-
2026-02-23,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.63,-133,,-,-,-
2026-02-23,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.63,-136,,-,-,-
2026-02-23,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.66,-137,,-,-,-
2026-02-23,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.57,-131,Depressurized,0.76,0.49,Depress
2026-02-23,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.64,-133,,-,-,-
2026-02-23,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-23,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.49,-136,,-,-,-
2026-02-23,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.58,-132,,-,-,-
2026-02-23,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.52,-138,,-,-,-
2026-02-23,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.53,-140,,-,-,-
2026-02-22,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.56,-133,,-,-,-
2026-02-22,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.63,-133,,-,-,-
2026-02-22,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.63,-136,,-,-,-
2026-02-22,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.65,-137,,-,-,-
2026-02-22,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.75,-131,,-,-,-
2026-02-22,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.64,-133,,-,-,-
2026-02-22,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-22,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.48,-136,,-,-,-
2026-02-22,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.57,-132,,-,-,-
2026-02-22,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.52,-138,,-,-,-
2026-02-22,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.53,-140,,-,-,-
2026-02-21,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.55,-134,,-,-,-
2026-02-21,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.61,-132,,-,-,-
2026-02-21,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.61,-136,,-,-,-
2026-02-21,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.64,-137,,-,-,-
2026-02-21,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.73,-131,,-,-,-
2026-02-21,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.64,-133,,-,-,-
2026-02-21,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-21,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.48,-136,,-,-,-
2026-02-21,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.54,-133,Depressurized,0.79,0.49,Depress
2026-02-21,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.51,-137,,-,-,-
2026-02-21,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.53,-140,,-,-,-
2026-02-20,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.54,-134,,-,-,-
2026-02-20,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.6,-133,,-,-,-
2026-02-20,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.6,-136,,-,-,-
2026-02-20,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.63,-137,,-,-,-
2026-02-20,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.71,-131,,-,-,-
2026-02-20,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.62,-133,,-,-,-
2026-02-20,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-20,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.46,-136,,-,-,-
2026-02-20,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.73,-133,,-,-,-
2026-02-20,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.5,-137,,-,-,-
2026-02-20,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.51,-140,,-,-,-
2026-02-19,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.53,-134,,-,-,-
2026-02-19,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.58,-133,,-,-,-
2026-02-19,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.59,-136,,-,-,-
2026-02-19,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.62,-137,,-,-,-
2026-02-19,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.69,-131,,-,-,-
2026-02-19,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.61,-133,,-,-,-
2026-02-19,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-19,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.46,-136,,-,-,-
2026-02-19,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.68,-133,,-,-,-
2026-02-19,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.49,-137,,-,-,-
2026-02-19,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.51,-140,,-,-,-
2026-02-18,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.52,-135,,-,-,-
2026-02-18,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.58,-134,,-,-,-
2026-02-18,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.57,-137,,-,-,-
2026-02-18,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.61,-138,,-,-,-
2026-02-18,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.69,-132,,-,-,-
2026-02-18,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.6,-134,,-,-,-
2026-02-18,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-18,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.46,-136,,-,-,-
2026-02-18,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.67,-134,,-,-,-
2026-02-18,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.49,-139,,-,-,-
2026-02-18,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.5,-142,,-,-,-
2026-02-17,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.51,-135,,-,-,-
2026-02-17,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.58,-134,,-,-,-
2026-02-17,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.56,-137,,-,-,-
2026-02-17,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.6,-138,,-,-,-
2026-02-17,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.67,-132,,-,-,-
2026-02-17,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.59,-134,,-,-,-
2026-02-17,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-17,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.45,-136,,-,-,-
2026-02-17,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.67,-134,,-,-,-
2026-02-17,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.48,-139,,-,-,-
2026-02-17,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.49,-142,,-,-,-
2026-02-16,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.5,-135,,-,-,-
2026-02-16,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.57,-135,,-,-,-
2026-02-16,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.54,-138,,-,-,-
2026-02-16,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.6,-137,,-,-,-
2026-02-16,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.65,-133,,-,-,-
2026-02-16,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.58,-134,,-,-,-
2026-02-16,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-16,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.45,-137,,-,-,-
2026-02-16,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.64,-134,,-,-,-
2026-02-16,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.48,-139,,-,-,-
2026-02-16,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.48,-142,,-,-,-
2026-02-15,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.52,-136,,-,-,-
2026-02-15,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.56,-135,,-,-,-
2026-02-15,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.57,-138,,-,-,-
2026-02-15,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.59,-138,,-,-,-
2026-02-15,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.69,-133,,-,-,-
2026-02-15,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.57,-134,,-,-,-
2026-02-15,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-02-15,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.44,-138,,-,-,-
2026-02-15,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.63,-134,,-,-,-
2026-02-15,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.47,-139,,-,-,-
2026-02-15,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.48,-142,,-,-,-
2026-02-14,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.51,-137,,-,-,-
2026-02-14,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.55,-136,,-,-,-
2026-02-14,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.56,-139,,-,-,-
2026-02-14,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.59,-139,,-,-,-
2026-02-14,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.68,-135,,-,-,-
2026-02-14,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.56,-136,,-,-,-
2026-02-14,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-14,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.43,-138,,-,-,-
2026-02-14,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.62,-136,,-,-,-
2026-02-14,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.47,-141,,-,-,-
2026-02-14,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.48,-143,,-,-,-
2026-02-13,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.5,-137,,-,-,-
2026-02-13,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.54,-136,,-,-,-
2026-02-13,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.56,-139,,-,-,-
2026-02-13,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.58,-139,,-,-,-
2026-02-13,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.67,-135,,-,-,-
2026-02-13,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.56,-136,,-,-,-
2026-02-13,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-13,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.43,-138,,-,-,-
2026-02-13,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.6,-136,,-,-,-
2026-02-13,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.46,-141,,-,-,-
2026-02-13,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.47,-143,,-,-,-
2026-02-12,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.5,-137,,-,-,-
2026-02-12,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.53,-136,,-,-,-
2026-02-12,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.55,-139,,-,-,-
2026-02-12,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.56,-139,,-,-,-
2026-02-12,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.66,-135,,-,-,-
2026-02-12,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.54,-136,,-,-,-
2026-02-12,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-12,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.42,-138,,-,-,-
2026-02-12,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.59,-136,,-,-,-
2026-02-12,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.45,-141,,-,-,-
2026-02-12,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.46,-143,,-,-,-
2026-02-11,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.49,-137,,-,-,-
2026-02-11,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.52,-136,,-,-,-
2026-02-11,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.54,-139,,-,-,-
2026-02-11,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.56,-140,,-,-,-
2026-02-11,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.65,-135,,-,-,-
2026-02-11,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.54,-136,,-,-,-
2026-02-11,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-11,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.42,-138,,-,-,-
2026-02-11,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.57,-136,,-,-,-
2026-02-11,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.45,-141,,-,-,-
2026-02-11,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.45,-143,,-,-,-
2026-02-10,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.48,-137,,-,-,-
2026-02-10,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.51,-137,,-,-,-
2026-02-10,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.53,-139,,-,-,-
2026-02-10,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.56,-140,,-,-,-
2026-02-10,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.64,-135,,-,-,-
2026-02-10,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.53,-136,,-,-,-
2026-02-10,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-10,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.41,-138,,-,-,-
2026-02-10,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.55,-136,,-,-,-
2026-02-10,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.44,-141,,-,-,-
2026-02-10,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.45,-143,,-,-,-
2026-02-09,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.48,-138,,-,-,-
2026-02-09,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.51,-137,,-,-,-
2026-02-09,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.52,-140,,-,-,-
2026-02-09,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.55,-140,,-,-,-
2026-02-09,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.63,-135,,-,-,-
2026-02-09,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.52,-138,,-,-,-
2026-02-09,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-09,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.4,-139,,-,-,-
2026-02-09,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.5,-136,Depressurized,-,-,Depress
2026-02-09,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.44,-141,,-,-,-
2026-02-09,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.43,-143,,-,-,-
2026-02-08,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.47,-138,,-,-,-
2026-02-08,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.5,-137,,-,-,-
2026-02-08,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.52,-140,,-,-,-
2026-02-08,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.54,-140,,-,-,-
2026-02-08,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.62,-135,,-,-,-
2026-02-08,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.51,-138,,-,-,-
2026-02-08,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-08,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.4,-139,,-,-,-
2026-02-08,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.64,-136,,-,-,-
2026-02-08,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.43,-141,,-,-,-
2026-02-08,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.43,-143,,-,-,-
2026-02-07,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.46,-138,,-,-,-
2026-02-07,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.49,-137,,-,-,-
2026-02-07,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.51,-140,,-,-,-
2026-02-07,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.54,-140,,-,-,-
2026-02-07,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.61,-135,,-,-,-
2026-02-07,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.51,-138,,-,-,-
2026-02-07,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-07,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.39,-139,,-,-,-
2026-02-07,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.62,-136,,-,-,-
2026-02-07,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.43,-141,,-,-,-
2026-02-07,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.43,-143,,-,-,-
2026-02-06,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.45,-138,,-,-,-
2026-02-06,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.48,-137,,-,-,-
2026-02-06,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.5,-140,,-,-,-
2026-02-06,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.53,-140,,-,-,-
2026-02-06,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.6,-135,,-,-,-
2026-02-06,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.5,-138,,-,-,-
2026-02-06,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,27,,-,-,-
2026-02-06,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.39,-139,,-,-,-
2026-02-06,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.6,-136,,-,-,-
2026-02-06,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.42,-141,,-,-,-
2026-02-06,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.42,-143,,-,-,-
2026-02-05,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.44,-138,,-,-,-
2026-02-05,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.47,-137,,-,-,-
2026-02-05,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.49,-140,,-,-,-
2026-02-05,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.52,-140,,-,-,-
2026-02-05,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.59,-135,,-,-,-
2026-02-05,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.49,-138,,-,-,-
2026-02-05,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.45,27,,-,-,-
2026-02-05,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.4,-139,,-,-,-
2026-02-05,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.59,-136,,-,-,-
2026-02-05,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.41,-141,,-,-,-
2026-02-05,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.41,-143,,-,-,-
2026-02-04,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.44,-138,,-,-,-
2026-02-04,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.46,-138,,-,-,-
2026-02-04,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.48,-141,,-,-,-
2026-02-04,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.51,-142,,-,-,-
2026-02-04,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.57,-136,,-,-,-
2026-02-04,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.48,-141,,-,-,-
2026-02-04,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.45,28,,-,-,-
2026-02-04,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.37,-141,,-,-,-
2026-02-04,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.57,-137,,-,-,-
2026-02-04,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.4,-143,,-,-,-
2026-02-04,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.4,-146,,-,-,-
2026-02-03,SIMU-8101426,ISOT-009,N1,78,35,716,85,0.43,-138,,-,-,-
2026-02-03,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.45,-138,,-,-,-
2026-02-03,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.47,-141,,-,-,-
2026-02-03,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.5,-142,,-,-,-
2026-02-03,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.56,-136,,-,-,-
2026-02-03,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.47,-141,,-,-,-
2026-02-03,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.45,28,,-,-,-
2026-02-03,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.37,-141,,-,-,-
2026-02-03,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.56,-137,,-,-,-
2026-02-03,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.4,-143,,-,-,-
